EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
0413.021.842,1,2008,41201,MAIN
0413.021.842,1,2003,45211,MAIN
0413.021.842,6,2003,45250,MAIN
0413.089.148,1,2008,68100,MAIN
0413.484.571,1,2008,43320,MAIN
0413.484.571,1,2008,43310,SECO
0413.484.571,1,2008,43332,SECO
0413.484.571,1,2008,43910,SECO
0413.484.571,1,2008,43996,SECO
0413.484.571,1,2008,46130,SECO
0413.484.571,1,2003,60242,MAIN
0413.564.943,6,2008,64999,MAIN
0413.564.943,1,2008,64992,MAIN
0413.564.943,1,2008,66199,SECO
0413.564.943,1,2008,66300,SECO
0413.564.943,1,2003,67120,MAIN
0413.564.943,6,2003,65236,MAIN
0413.713.215,1,2008,93110,MAIN
0413.713.215,1,2003,92611,MAIN
0413.733.011,1,2008,55100,MAIN
0413.733.011,1,2008,68201,SECO
0413.735.187,6,2008,71121,MAIN
0413.735.187,1,2008,71121,MAIN
0413.735.187,1,2008,43390,SECO
0413.735.187,1,2003,45450,MAIN
0413.735.187,6,2003,74203,MAIN
0413.773.690,1,2008,52290,MAIN
0413.773.690,1,2003,63403,MAIN
0413.832.385,1,2008,68203,MAIN
0413.832.385,1,2008,68201,SECO
0413.832.385,1,2008,68204,SECO
0413.839.711,1,2008,68100,MAIN
0413.839.711,1,2003,71408,MAIN
0413.839.711,1,2003,51820,SECO
0413.954.329,6,2008,55300,MAIN
0413.954.329,1,2008,55300,MAIN
0413.954.329,1,2008,55203,SECO
0413.954.329,1,2008,55209,SECO
0413.954.329,1,2008,56102,SECO
0413.954.329,1,2008,56301,SECO
0413.954.329,1,2008,68203,SECO
0413.954.329,1,2003,55220,MAIN
0413.954.329,6,2003,55220,MAIN
0414.029.157,1,2008,47730,MAIN
0414.029.157,1,2003,52310,MAIN
0414.111.608,1,2008,68201,MAIN
0414.111.608,1,2008,70220,SECO
0414.111.608,1,2003,74152,MAIN
0414.256.019,1,2008,71121,MAIN
0414.256.019,1,2003,51430,MAIN
0414.256.019,1,2003,45310,SECO
0414.256.019,1,2003,52450,SECO
0414.470.211,1,2008,82110,MAIN
0414.470.211,1,2003,74121,MAIN
0414.513.860,6,2008,47782,MAIN
0414.513.860,1,2008,47782,MAIN
0414.513.860,1,2008,46433,SECO
0414.513.860,1,2003,52485,MAIN
0414.513.860,1,2003,51473,SECO
0414.513.860,6,2003,52485,MAIN
0414.563.350,6,2008,52241,MAIN
0414.563.350,1,2008,52241,MAIN
0414.563.350,1,2003,51510,MAIN
0414.563.350,6,2003,63111,MAIN
0414.590.767,1,2008,68204,MAIN
0414.590.767,1,2003,70204,MAIN
0414.594.133,6,2008,68311,MAIN
0414.594.133,1,2008,25110,MAIN
0414.594.133,1,2008,68311,SECO
0414.594.133,1,2003,28110,MAIN
0414.594.133,1,2003,70311,SECO
0414.594.133,6,2003,70201,MAIN
0414.600.566,6,2008,81220,MAIN
0414.600.566,1,2008,81220,MAIN
0414.600.566,1,2003,74700,MAIN
0414.600.566,6,2003,74700,MAIN
0414.623.035,1,2008,47640,MAIN
0414.685.688,6,2008,56101,MAIN
0414.685.688,1,2008,56101,MAIN
0414.685.688,1,2003,55301,MAIN
0414.685.688,6,2003,55301,MAIN
0414.725.082,1,2008,52210,MAIN
0414.725.082,1,2003,63210,MAIN
0414.962.139,1,2008,52290,MAIN
0414.962.139,1,2003,63404,MAIN
0414.964.713,1,2008,41101,MAIN
0414.964.713,1,2003,70111,MAIN
0415.032.415,1,2008,41101,MAIN
0415.032.415,1,2003,70111,MAIN
0415.103.679,1,2008,68100,MAIN
0415.120.507,1,2008,77350,MAIN
0415.120.507,1,2008,55100,SECO
0415.120.507,1,2008,68100,SECO
0415.120.507,1,2008,82300,SECO
0415.120.507,1,2003,52501,MAIN
0415.120.507,1,2003,71230,SECO
0415.128.425,1,2008,46480,MAIN
0415.128.425,1,2003,51474,MAIN
0415.182.863,1,2008,82300,MAIN
0415.182.863,1,2003,74872,MAIN
0415.343.805,6,2008,87202,MAIN
0415.343.805,6,2003,85314,MAIN
0415.365.480,1,2008,56301,MAIN
0415.365.480,1,2003,55401,MAIN
0415.462.777,1,2008,56302,MAIN
0415.462.777,1,2003,55402,MAIN
0415.521.472,6,2008,43211,MAIN
0415.521.472,1,2008,41101,MAIN
0415.521.472,1,2008,43999,SECO
0415.521.472,1,2003,70111,MAIN
0415.521.472,1,2003,45250,SECO
0415.521.472,6,2003,45421,MAIN
0415.532.954,6,2008,46450,MAIN
0415.532.954,1,2008,46450,MAIN
0415.532.954,1,2003,51450,MAIN
0415.532.954,6,2003,51450,MAIN
0415.651.928,6,2008,94991,MAIN
0415.651.928,1,2008,47620,MAIN
0415.651.928,1,2003,52470,MAIN
0415.651.928,6,2003,91330,MAIN
0415.856.222,1,2008,46190,MAIN
0415.856.222,1,2008,47511,SECO
0415.856.222,1,2008,47591,SECO
0415.856.222,1,2008,47599,SECO
0415.856.222,1,2008,47722,SECO
0415.856.222,1,2008,47770,SECO
0415.856.222,1,2003,52485,MAIN
0415.874.830,6,2008,56101,MAIN
0415.874.830,1,2008,56101,MAIN
0415.874.830,1,2003,55301,MAIN
0415.874.830,6,2003,55521,MAIN
0416.137.027,6,2008,50200,MAIN
0416.137.027,1,2008,50200,MAIN
0416.137.027,1,2003,61100,MAIN
0416.137.027,6,2003,63403,MAIN
0416.248.378,6,2008,47512,MAIN
0416.248.378,1,2008,47530,MAIN
0416.248.378,1,2003,52486,MAIN
0416.248.378,6,2003,52410,MAIN
0416.249.665,6,2008,47711,MAIN
0416.249.665,1,2008,47711,MAIN
0416.249.665,1,2008,46160,SECO
0416.249.665,1,2003,52421,MAIN
0416.249.665,1,2003,51160,SECO
0416.249.665,6,2003,52423,MAIN
0416.377.349,1,2008,82990,MAIN
0416.377.349,1,2003,74879,MAIN
0416.745.157,1,2008,46370,MAIN
0416.745.157,1,2008,10830,SECO
0416.745.157,1,2003,51370,MAIN
0416.785.145,1,2008,41101,MAIN
0416.785.145,1,2003,70112,MAIN
0416.788.511,1,2008,52290,MAIN
0416.788.511,1,2003,63403,MAIN
0416.899.367,1,2008,46140,MAIN
0416.899.367,1,2003,51140,MAIN
0417.007.354,1,2008,43211,MAIN
0417.007.354,1,2008,96022,SECO
0417.007.354,1,2003,63111,MAIN
0417.098.812,1,2008,82300,MAIN
0417.098.812,1,2003,74872,MAIN
0417.163.841,6,2008,56101,MAIN
0417.163.841,1,2008,82990,MAIN
0417.163.841,1,2008,70210,SECO
0417.163.841,1,2008,70220,SECO
0417.163.841,1,2003,55301,MAIN
0417.163.841,6,2003,55301,MAIN
0417.231.741,6,2008,71121,MAIN
0417.231.741,1,2008,71121,MAIN
0417.231.741,1,2003,51561,MAIN
0417.246.686,6,2008,52210,MAIN
0417.246.686,1,2008,52210,MAIN
0417.246.686,1,2003,63210,MAIN
0417.246.686,6,2003,63210,MAIN
0417.250.052,6,2008,46751,MAIN
0417.250.052,1,2008,46751,MAIN
0417.250.052,1,2003,51550,MAIN
0417.250.052,6,2003,51550,MAIN
0417.429.996,6,2008,85593,MAIN
0417.429.996,1,2008,85599,MAIN
0417.429.996,1,2008,47610,SECO
0417.429.996,1,2008,68201,SECO
0417.429.996,1,2008,85609,SECO
0417.429.996,6,2003,91330,MAIN
0417.444.844,1,2008,56101,MAIN
0417.444.844,1,2003,55301,MAIN
0417.488.196,6,2008,85592,MAIN
0417.488.196,1,2008,85599,MAIN
0417.488.196,1,2003,80424,MAIN
0417.488.196,6,2003,80421,MAIN
0417.531.253,6,2008,55100,MAIN
0417.531.253,1,2008,55100,MAIN
0417.531.253,1,2003,55102,MAIN
0417.676.456,1,2008,46412,MAIN
0417.676.456,1,2008,13921,SECO
0417.676.456,1,2008,13929,SECO
0417.676.456,1,2008,64200,SECO
0417.676.456,1,2003,51410,MAIN
0417.676.456,1,2003,17401,SECO
0417.676.456,1,2003,17402,SECO
0417.676.456,1,2003,65231,SECO
0417.918.758,6,2008,68204,MAIN
0417.918.758,1,2008,68201,MAIN
0417.918.758,1,2008,46620,SECO
0417.918.758,1,2003,51810,MAIN
0417.918.758,6,2003,70204,MAIN
0417.959.637,6,2008,47599,MAIN
0417.959.637,1,2008,47786,MAIN
0417.959.637,1,2008,47299,SECO
0417.959.637,1,2003,52497,MAIN
0417.959.637,1,2003,52272,SECO
0417.959.637,6,2003,52421,MAIN
0418.017.342,1,2008,46411,MAIN
0418.017.342,1,2008,62010,SECO
0418.017.342,1,2008,62090,SECO
0418.017.342,1,2008,77392,SECO
0418.017.342,1,2008,95110,SECO
0418.017.342,1,2003,51850,MAIN
0418.017.342,1,2003,52487,SECO
0418.270.235,6,2008,47714,MAIN
0418.270.235,1,2008,47714,MAIN
0418.270.235,1,2003,52425,MAIN
0418.270.235,6,2003,52425,MAIN
0418.359.317,1,2008,47730,MAIN
0418.359.317,1,2003,52310,MAIN
0418.497.788,1,2008,46494,MAIN
0418.497.788,1,2008,46431,SECO
0418.497.788,1,2003,51471,MAIN
0418.497.788,1,2003,51430,SECO
0418.557.572,6,2008,52290,MAIN
0418.557.572,1,2008,52290,MAIN
0418.557.572,1,2003,63404,MAIN
0418.557.572,6,2003,63401,MAIN
0418.560.443,1,2008,70220,MAIN
0418.560.443,1,2003,74142,MAIN
0418.591.820,6,2008,56301,MAIN
0418.591.820,1,2008,68203,MAIN
0418.591.820,1,2008,68201,SECO
0418.591.820,1,2003,55301,MAIN
0418.591.820,1,2003,55401,SECO
0418.591.820,6,2003,55301,MAIN
0418.627.452,6,2008,42110,MAIN
0418.627.452,1,2008,42110,MAIN
0418.627.452,1,2008,49410,SECO
0418.627.452,1,2003,45230,MAIN
0418.627.452,1,2003,60242,SECO
0418.627.452,6,2003,45230,MAIN
0418.641.805,1,2008,52241,MAIN
0418.641.805,1,2003,63111,MAIN
0418.647.248,6,2008,69201,MAIN
0418.647.248,3,2003,74122,MAIN
0418.647.248,3,2008,69201,MAIN
0418.647.248,1,2008,69202,MAIN
0418.647.248,1,2003,74121,MAIN
0418.666.351,6,2008,68203,MAIN
0418.738.904,6,2008,47191,MAIN
0418.738.904,1,2008,46499,MAIN
0418.738.904,1,2008,47789,SECO
0418.738.904,1,2008,56101,SECO
0418.738.904,1,2008,56102,SECO
0418.738.904,1,2008,56301,SECO
0418.738.904,1,2003,51478,MAIN
0418.738.904,1,2003,52498,SECO
0418.738.904,6,2003,52122,MAIN
0418.821.650,6,2008,88999,MAIN
0418.821.650,6,2003,85323,MAIN
0418.954.876,1,2008,52290,MAIN
0418.954.876,1,2003,63401,MAIN
0418.969.724,1,2008,68311,MAIN
0418.969.724,1,2003,70311,MAIN
0419.365.642,1,2008,68203,MAIN
0419.365.642,1,2008,56301,SECO
0419.365.642,1,2003,55401,MAIN
0419.394.148,6,2008,64200,MAIN
0419.394.148,1,2008,70100,MAIN
0419.394.148,1,2008,64200,SECO
0419.394.148,1,2008,70220,SECO
0419.394.148,1,2008,82110,SECO
0419.394.148,1,2003,51384,MAIN
0419.394.148,1,2003,15890,SECO
0419.394.148,1,2003,52272,SECO
0419.455.219,6,2008,52290,MAIN
0419.455.219,1,2008,52249,MAIN
0419.455.219,1,2003,63112,MAIN
0419.455.219,6,2003,63401,MAIN
0419.694.749,1,2008,47721,MAIN
0419.694.749,1,2003,52431,MAIN
0419.715.139,1,2008,70220,MAIN
0419.715.139,1,2003,15720,MAIN
0419.715.139,1,2003,70311,SECO
0419.715.139,1,2003,74121,SECO
0419.881.326,1,2008,82990,MAIN
0419.940.516,1,2008,82110,MAIN
0419.940.516,1,2008,64200,SECO
0419.940.516,1,2008,68100,SECO
0419.940.516,1,2008,70210,SECO
0419.940.516,1,2008,70220,SECO
0419.940.516,1,2003,74121,MAIN
0420.038.803,1,2008,47540,MAIN
0420.038.803,1,2003,51430,MAIN
0420.054.540,6,2008,14199,MAIN
0420.054.540,1,2008,14199,MAIN
0420.054.540,1,2003,18244,MAIN
0420.054.540,6,2003,18244,MAIN
0420.095.617,6,2008,94991,MAIN
0420.095.617,6,2003,91330,MAIN
0420.139.563,6,2008,47640,MAIN
0420.139.563,1,2008,47640,MAIN
0420.139.563,1,2003,52482,MAIN
0420.139.563,6,2003,52482,MAIN
0420.288.330,6,2008,47430,MAIN
0420.288.330,1,2008,41201,MAIN
0420.288.330,1,2008,47430,SECO
0420.288.330,1,2003,50200,MAIN
0420.304.166,6,2008,52290,MAIN
0420.304.166,1,2008,52290,MAIN
0420.304.166,1,2003,63403,MAIN
0420.304.166,6,2003,63403,MAIN
0420.324.457,1,2008,96021,MAIN
0420.324.457,1,2008,96022,SECO
0420.324.457,1,2008,96040,SECO
0420.324.457,1,2003,93021,MAIN
0420.324.457,1,2003,93022,SECO
0420.324.457,1,2003,93040,SECO
0420.371.571,6,2008,93130,MAIN
0420.371.571,1,2008,47252,MAIN
0420.371.571,1,2003,52250,MAIN
0420.439.669,6,2008,47592,MAIN
0420.439.669,1,2008,47530,MAIN
0420.439.669,1,2003,52486,MAIN
0420.439.669,6,2003,52442,MAIN
0420.721.563,6,2008,47191,MAIN
0420.721.563,1,2008,47524,MAIN
0420.721.563,1,2003,51478,MAIN
0420.721.563,6,2003,52122,MAIN
0420.873.694,6,2008,85592,MAIN
0420.873.694,1,2008,85592,MAIN
0420.928.431,6,2008,94999,MAIN
0420.928.431,1,2008,90042,MAIN
0420.928.431,1,2008,85520,SECO
0420.964.459,1,2008,86901,MAIN
0420.964.459,1,2003,85141,MAIN
0421.108.672,1,2008,68201,MAIN
0421.108.672,1,2003,51561,MAIN
0421.108.771,1,2008,59111,MAIN
0421.108.771,1,2008,59120,SECO
0421.108.771,1,2003,92111,MAIN
0421.108.771,1,2003,92114,SECO
0421.144.306,6,2008,79110,MAIN
0421.144.306,1,2008,79110,MAIN
0421.144.306,1,2003,63301,MAIN
0421.144.306,6,2003,63301,MAIN
0421.178.849,1,2008,66220,MAIN
0421.178.849,1,2003,67201,MAIN
0421.190.430,1,2008,68201,MAIN
0421.190.430,1,2008,46442,SECO
0421.190.430,1,2003,70201,MAIN
0421.190.430,1,2003,51442,SECO
0421.380.767,6,2008,66210,MAIN
0421.380.767,1,2008,66210,MAIN
0421.380.767,1,2003,67202,MAIN
0421.380.767,6,2003,67202,MAIN
0421.408.778,6,2008,94995,MAIN
0421.408.778,1,2008,94995,MAIN
0421.408.778,1,2008,63110,SECO
0421.408.778,1,2008,74909,SECO
0421.408.778,1,2003,52272,MAIN
0421.408.778,1,2003,22120,SECO
0421.408.778,6,2003,91330,MAIN
0421.581.301,6,2008,70220,MAIN
0421.581.301,1,2008,69203,MAIN
0421.581.301,1,2003,74123,MAIN
0421.581.301,6,2003,70204,MAIN
0421.719.970,1,2008,62020,MAIN
0421.719.970,1,2003,72300,MAIN
0421.736.697,6,2008,52290,MAIN
0421.736.697,1,2008,52290,MAIN
0421.736.697,1,2003,63401,MAIN
0421.736.697,6,2003,63403,MAIN
0421.843.003,6,2008,47786,MAIN
0421.843.003,1,2008,46480,MAIN
0421.843.003,1,2003,51474,MAIN
0421.843.003,6,2003,52497,MAIN
0421.953.859,6,2008,47782,MAIN
0421.953.859,1,2008,47782,MAIN
0421.953.859,1,2003,52485,MAIN
0421.953.859,6,2003,52485,MAIN
0422.082.434,6,2008,81210,MAIN
0422.082.434,6,2003,70321,MAIN
0422.112.524,6,2008,56101,MAIN
0422.112.524,1,2008,56101,MAIN
0422.112.524,1,2003,55301,MAIN
0422.112.524,6,2003,55302,MAIN
0422.237.931,6,2008,47730,MAIN
0422.237.931,1,2008,47730,MAIN
0422.237.931,1,2003,52310,MAIN
0422.237.931,6,2003,52310,MAIN
0422.389.765,1,2008,46620,MAIN
0422.389.765,1,2003,51810,MAIN
0422.481.520,6,2008,46900,MAIN
0422.481.520,1,2008,46710,MAIN
0422.481.520,1,2003,51550,MAIN
0422.481.520,6,2003,51900,MAIN
0422.686.804,1,2008,68100,MAIN
0422.686.804,1,2008,68201,SECO
0422.686.804,1,2008,70220,SECO
0422.686.804,1,2003,74121,MAIN
0422.736.886,1,2008,77291,MAIN
0422.736.886,1,2008,47410,SECO
0422.736.886,1,2003,52487,MAIN
0422.764.206,6,2008,16291,MAIN
0422.764.206,1,2008,47789,MAIN
0422.764.206,1,2003,52498,MAIN
0422.764.206,6,2003,20510,MAIN
0422.772.025,1,2008,46741,MAIN
0422.772.025,1,2003,51541,MAIN
0422.777.864,1,2008,41201,MAIN
0422.777.864,1,2003,45211,MAIN
0423.133.004,6,2008,84309,MAIN
0423.133.004,6,2003,75303,MAIN
0423.220.797,1,2008,41201,MAIN
0423.220.797,1,2008,41101,SECO
0423.220.797,1,2008,68100,SECO
0423.220.797,1,2008,68201,SECO
0423.220.797,1,2008,81100,SECO
0423.220.797,1,2003,45211,MAIN
0423.220.797,1,2003,70111,SECO
0423.220.797,1,2003,70120,SECO
0423.220.797,1,2003,70201,SECO
0423.220.797,1,2003,70322,SECO
0423.338.583,6,2008,82990,MAIN
0423.338.583,1,2008,70220,MAIN
0423.338.583,1,2003,74142,MAIN
0423.338.583,6,2003,74851,MAIN
0423.435.286,6,2008,94110,MAIN
0423.435.286,6,2003,91110,MAIN
0423.472.405,6,2008,96021,MAIN
0423.472.405,1,2008,96021,MAIN
0423.472.405,1,2008,47750,SECO
0423.472.405,1,2003,93021,MAIN
0423.472.405,1,2003,52330,SECO
0423.472.405,6,2003,93021,MAIN
0423.488.043,6,2008,56101,MAIN
0423.488.043,1,2008,56101,MAIN
0423.488.043,1,2008,93299,SECO
0423.488.043,1,2003,55301,MAIN
0423.488.043,6,2003,55301,MAIN
0423.518.628,6,2008,47591,MAIN
0423.518.628,1,2008,47791,MAIN
0423.518.628,1,2003,52501,MAIN
0423.518.628,6,2003,70201,MAIN
0423.639.283,6,2008,64200,MAIN
0423.639.283,1,2008,96099,MAIN
0423.639.283,1,2003,93053,MAIN
0423.639.283,6,2003,74151,MAIN
0423.656.507,6,2008,68321,MAIN
0423.656.507,1,2008,68201,MAIN
0423.656.507,1,2008,68311,SECO
0423.656.507,1,2003,71330,MAIN
0423.656.507,1,2003,70311,SECO
0423.725.692,6,2008,81220,MAIN
0423.725.692,1,2008,81220,MAIN
0423.725.692,1,2003,74700,MAIN
0423.725.692,6,2003,74700,MAIN
0423.726.385,6,2008,47620,MAIN
0423.726.385,1,2008,47620,MAIN
0423.726.385,1,2008,56102,SECO
0423.726.385,1,2003,52470,MAIN
0423.726.385,6,2003,52470,MAIN
0423.734.602,1,2008,69202,MAIN
0423.734.602,1,2003,74121,MAIN
0423.818.239,1,2008,46751,MAIN
0423.818.239,1,2003,51550,MAIN
0423.996.601,6,2008,47716,MAIN
0423.996.601,1,2008,47716,MAIN
0423.996.601,1,2003,52421,MAIN
0423.996.601,6,2003,52421,MAIN
0424.014.813,1,2008,71121,MAIN
0424.014.813,1,2003,74203,MAIN
0424.033.124,1,2008,46190,MAIN
0424.033.124,1,2008,45111,SECO
0424.033.124,1,2008,46499,SECO
0424.033.124,1,2008,47299,SECO
0424.033.124,1,2003,51190,MAIN
0424.033.124,1,2003,50101,SECO
0424.033.124,1,2003,51478,SECO
0424.033.124,1,2003,52272,SECO
0424.045.396,1,2008,56301,MAIN
0424.045.396,1,2008,73110,SECO
0424.045.396,1,2003,55401,MAIN
0424.045.396,1,2003,74401,SECO
0424.230.092,1,2008,68201,MAIN
0424.230.092,1,2008,70220,SECO
0424.230.092,1,2008,81100,SECO
0424.230.092,1,2003,70322,MAIN
0424.230.092,1,2003,74142,SECO
0424.267.409,1,2008,85599,MAIN
0424.267.409,1,2008,18120,SECO
0424.267.409,1,2008,74103,SECO
0424.267.409,1,2008,85592,SECO
0424.267.409,1,2003,22220,MAIN
0424.328.973,6,2008,52290,MAIN
0424.328.973,1,2008,52290,MAIN
0424.328.973,1,2003,63406,MAIN
0424.328.973,6,2003,63401,MAIN
0424.330.458,1,2008,70220,MAIN
0424.330.458,1,2003,51331,MAIN
0424.336.002,6,2008,87901,MAIN
0424.336.002,6,2003,85316,MAIN
0424.336.101,6,2008,87901,MAIN
0424.336.101,6,2003,85313,MAIN
0424.355.501,6,2008,50200,MAIN
0424.355.501,1,2008,50200,MAIN
0424.355.501,1,2003,71220,MAIN
0424.355.501,6,2003,61100,MAIN
0424.413.404,1,2008,90023,MAIN
0424.413.404,1,2003,92313,MAIN
0424.413.602,1,2008,1490,MAIN
0424.413.602,1,2003,1250,MAIN
0424.505.454,6,2008,47770,MAIN
0424.505.454,1,2008,46480,SECO
0424.505.454,1,2003,51561,MAIN
0424.505.454,1,2003,51474,SECO
0424.505.454,1,2003,52484,SECO
0424.658.971,6,2008,47592,MAIN
0424.658.971,1,2008,71112,MAIN
0424.658.971,1,2008,47591,SECO
0424.658.971,1,2003,45433,MAIN
0424.658.971,6,2003,52442,MAIN
0424.686.388,6,2008,52290,MAIN
0424.686.388,1,2008,52290,MAIN
0424.686.388,1,2003,63403,MAIN
0424.686.388,6,2003,63402,MAIN
0424.689.061,6,2008,52290,MAIN
0424.689.061,1,2008,50200,MAIN
0424.689.061,1,2008,52290,SECO
0424.689.061,1,2003,61100,MAIN
0424.689.061,1,2003,63401,SECO
0424.769.136,6,2008,47711,MAIN
0424.769.136,1,2008,47716,MAIN
0424.769.136,1,2008,56102,SECO
0424.769.136,1,2008,56301,SECO
0424.769.136,1,2003,52421,MAIN
0424.769.136,6,2003,52423,MAIN
0424.808.431,6,2008,90012,MAIN
0424.808.431,1,2008,90012,MAIN
0424.808.431,1,2003,92321,MAIN
0424.808.431,6,2003,92312,MAIN
0424.867.126,1,2008,46321,MAIN
0424.867.126,1,2008,46331,SECO
0424.867.126,1,2008,46349,SECO
0424.867.126,1,2008,62020,SECO
0424.867.126,1,2003,51321,MAIN
0424.867.126,1,2003,51331,SECO
0424.867.126,1,2003,51340,SECO
0424.885.833,6,2008,52290,MAIN
0424.885.833,1,2008,70220,MAIN
0424.885.833,1,2003,74142,MAIN
0424.885.833,6,2003,63403,MAIN
0424.888.308,6,2008,47782,MAIN
0424.888.308,1,2008,47782,MAIN
0424.888.308,1,2003,52485,MAIN
0424.888.308,6,2003,52485,MAIN
0424.899.590,6,2008,47716,MAIN
0424.899.590,1,2008,47712,MAIN
0424.899.590,1,2008,47721,SECO
0424.899.590,1,2008,47722,SECO
0424.899.590,1,2003,52422,MAIN
0424.899.590,1,2003,52431,SECO
0424.899.590,1,2003,52432,SECO
0424.899.590,6,2003,52421,MAIN
0424.940.964,1,2008,55100,MAIN
0424.940.964,1,2003,55102,MAIN
0424.983.922,1,2008,70220,MAIN
0424.983.922,1,2003,74142,MAIN
0425.146.941,6,2008,71111,MAIN
0425.146.941,1,2008,71111,MAIN
0425.146.941,1,2003,74201,MAIN
0425.146.941,6,2003,74201,MAIN
0425.241.763,1,2008,46496,MAIN
0425.241.763,1,2008,47640,SECO
0425.241.763,1,2003,51476,MAIN
0425.241.763,1,2003,52482,SECO
0425.275.219,6,2008,56101,MAIN
0425.275.219,1,2008,56101,MAIN
0425.275.219,1,2008,55100,SECO
0425.275.219,1,2003,55301,MAIN
0425.279.177,6,2008,47620,MAIN
0425.279.177,1,2008,63990,MAIN
0425.279.177,1,2008,70220,SECO
0425.279.177,1,2008,78300,SECO
0425.279.177,1,2003,52220,MAIN
0425.279.177,6,2003,52220,MAIN
0425.309.564,1,2008,56301,MAIN
0425.309.564,1,2008,56102,SECO
0425.309.564,1,2003,55401,MAIN
0425.309.564,1,2003,55302,SECO
0425.371.427,6,2008,68201,MAIN
0425.371.427,1,2008,47791,MAIN
0425.371.427,1,2008,69202,SECO
0425.371.427,1,2003,52501,MAIN
0425.371.427,1,2003,74121,SECO
0425.459.816,6,2008,47782,MAIN
0425.459.816,1,2008,47782,MAIN
0425.459.816,1,2003,52485,MAIN
0425.459.816,6,2003,52485,MAIN
0425.488.520,6,2008,70220,MAIN
0425.488.520,1,2008,46900,MAIN
0425.488.520,1,2003,51900,MAIN
0425.610.264,6,2008,41101,MAIN
0425.610.264,1,2008,68100,MAIN
0425.610.264,1,2008,41201,SECO
0425.610.264,1,2008,41203,SECO
0425.610.264,1,2008,47721,SECO
0425.610.264,1,2008,68311,SECO
0425.610.264,1,2003,52431,MAIN
0425.653.321,1,2008,93299,MAIN
0425.653.321,1,2008,56290,SECO
0425.656.289,6,2008,85314,MAIN
0425.656.289,6,2003,80214,MAIN
0425.669.949,1,2008,68203,MAIN
0425.708.947,1,2008,46731,MAIN
0425.708.947,1,2008,47521,SECO
0425.708.947,1,2003,51532,MAIN
0425.708.947,1,2003,52461,SECO
0425.763.088,1,2008,78100,MAIN
0425.763.088,1,2008,82300,SECO
0425.763.088,1,2003,45250,MAIN
0425.769.919,1,2008,68311,MAIN
0425.769.919,1,2003,70311,MAIN
0425.799.217,6,2008,47716,MAIN
0425.799.217,1,2008,47512,MAIN
0425.799.217,1,2003,52410,MAIN
0425.799.217,6,2003,52421,MAIN
0425.965.701,1,2008,41101,MAIN
0425.965.701,1,2008,70220,SECO
0425.965.701,1,2003,52423,MAIN
0426.045.378,6,2008,47592,MAIN
0426.045.378,1,2008,47592,MAIN
0426.045.378,1,2008,47591,SECO
0426.045.378,1,2008,47599,SECO
0426.045.378,1,2003,51900,MAIN
0426.045.378,1,2003,52630,SECO
0426.045.378,6,2003,51430,MAIN
0426.103.974,1,2008,47730,MAIN
0426.103.974,1,2003,52310,MAIN
0426.265.213,1,2008,64200,MAIN
0426.265.213,1,2003,74124,MAIN
0426.464.458,1,2008,68311,MAIN
0426.464.458,1,2003,74122,MAIN
0426.528.794,6,2008,47410,MAIN
0426.528.794,1,2008,47410,MAIN
0426.528.794,1,2008,47620,SECO
0426.528.794,1,2003,52487,MAIN
0426.528.794,1,2003,52470,SECO
0426.528.794,6,2003,52487,MAIN
0426.557.894,6,2008,50200,MAIN
0426.557.894,1,2008,50200,MAIN
0426.557.894,1,2003,61100,MAIN
0426.557.894,6,2003,61100,MAIN
0426.649.748,1,2008,59113,MAIN
0426.649.748,1,2008,90023,SECO
0426.649.748,1,2003,92113,MAIN
0426.649.748,1,2003,92313,SECO
0426.722.103,1,2008,56301,MAIN
0426.722.103,1,2008,56101,SECO
0426.722.103,1,2003,55401,MAIN
0426.722.103,1,2003,55301,SECO
0426.778.422,1,2008,45201,MAIN
0426.778.422,1,2008,47300,SECO
0426.778.422,1,2008,47599,SECO
0426.778.422,1,2008,52210,SECO
0426.778.422,1,2003,50200,MAIN
0426.778.422,1,2003,50500,SECO
0426.778.422,1,2003,63210,SECO
0426.840.580,1,2008,70220,MAIN
0426.840.580,1,2008,69109,SECO
0426.840.580,1,2008,70100,SECO
0426.840.580,1,2003,74142,MAIN
0426.840.580,1,2003,74114,SECO
0426.840.580,1,2003,74152,SECO
0426.867.207,1,2008,71121,MAIN
0426.867.207,1,2008,81100,SECO
0426.867.207,1,2003,74203,MAIN
0426.867.207,1,2003,70322,SECO
0426.914.717,6,2008,78200,MAIN
0426.914.717,1,2008,78200,MAIN
0426.914.717,1,2003,74502,MAIN
0426.914.717,6,2003,74502,MAIN
0426.953.814,1,2008,90032,MAIN
0426.953.814,1,2003,52483,MAIN
0426.953.814,1,2003,52501,SECO
0426.955.792,1,2008,68311,MAIN
0426.955.792,1,2003,70311,MAIN
0426.965.195,1,2008,68100,MAIN
0426.965.195,1,2008,47410,SECO
0426.965.195,1,2008,62030,SECO
0426.965.195,1,2008,63110,SECO
0426.965.195,1,2003,74121,MAIN
0426.973.610,1,2008,59111,MAIN
0426.973.610,1,2008,59112,SECO
0426.973.610,1,2003,92111,MAIN
0426.973.610,1,2003,92112,SECO
0427.034.976,1,2008,70220,MAIN
0427.034.976,1,2008,56101,SECO
0427.034.976,1,2003,55301,MAIN
0427.051.903,1,2008,46130,MAIN
