EntityNumber,TypeOfAddress,CountryNL,CountryFR,Zipcode,MunicipalityNL,MunicipalityFR,StreetNL,StreetFR,HouseNumber,Box,ExtraAddressInfo,DateStrikingOff,FullAddress,Latitude,Longitude
0671.647.992,REGO,,,2060,Antwerpen,Antwerpen,Erwtenstraat,Erwtenstraat,41,,,,"Erwtenstraat 41, 2060 Antwerpen, Belgium",51.225864200000004,4.433196688587381
0671.828.928,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,89,,,,"Diepestraat 89, 2060 Antwerpen, Belgium",51.22331305,4.425193794320606
0671.842.190,REGO,,,2060,Antwerpen,Antwerpen,Hardenvoort,Hardenvoort,6,6,,,"Hardenvoort 6, 2060 Antwerpen, Belgium",51.232425449999994,4.423639400890021
0671.872.478,REGO,,,2060,Antwerpen,Antwerpen,Olijftakstraat,Olijftakstraat,8,,,,"Olijftakstraat 8, 2060 Antwerpen, Belgium",51.22359885,4.416481525122917
0671.980.564,REGO,,,2060,Antwerpen,Antwerpen,Lange Ypermanstraat,Lange Ypermanstraat,39,,,,"Lange Ypermanstraat 39, 2060 Antwerpen, Belgium",51.22293525,4.432227514214237
0672.387.766,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,34,6,,,"Diepestraat 34, 2060 Antwerpen, Belgium",51.22387205,4.422408204754566
0672.464.079,REGO,,,2060,Antwerpen,Antwerpen,Onderwijsstraat,Onderwijsstraat,59,,,,"Onderwijsstraat 59, 2060 Antwerpen, Belgium",51.225986899999995,4.435581070092419
0672.527.922,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,298,,,,"Lange Beeldekensstraat 298, 2060 Antwerpen, Belgium",51.2220972,4.435966852241678
0672.570.581,REGO,,,2060,Antwerpen,Antwerpen,Goudbloemstraat,Goudbloemstraat,18,,,,"Goudbloemstraat 18, 2060 Antwerpen, Belgium",51.22280635,4.417424448855458
0672.667.482,REGO,,,2060,Antwerpen,Antwerpen,Geelhandplaats,Geelhandplaats,14/3,,,,"Geelhandplaats 14/3, 2060 Antwerpen, Belgium",51.22295955,4.430146315032396
0672.667.779,REGO,,,2060,Antwerpen,Antwerpen,Selderstraat,Selderstraat,10,,,,"Selderstraat 10, 2060 Antwerpen, Belgium",51.2254892,4.430739612078349
0672.858.712,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,129,,,,"Bredastraat 129, 2060 Antwerpen, Belgium",51.23645515,4.423976084301996
0672.865.145,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,100,,,,"Offerandestraat 100, 2060 Antwerpen, Belgium",51.2210266,4.427103042797413
0672.888.208,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,60,,,,"Van Wesenbekestraat 60, 2060 Antwerpen, Belgium",51.2207996,4.421023706323185
0672.919.682,REGO,,,2060,Antwerpen,Antwerpen,Potgieterstraat,Potgieterstraat,1,,,,"Potgieterstraat 1, 2060 Antwerpen, Belgium",51.22189935,4.4371488424608145
0673.814.458,REGO,,,2060,Antwerpen,Antwerpen,Lange Stuivenbergstraat,Lange Stuivenbergstraat,30,,,,"Lange Stuivenbergstraat 30, 2060 Antwerpen, Belgium",51.2253012,4.430129644139964
0673.870.678,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,124,2,,,"Bredastraat 124, 2060 Antwerpen, Belgium",51.23577075,4.4244534087457765
0673.950.159,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,25,1,,,"Oudesteenweg 25, 2060 Antwerpen, Belgium",51.167749549999996,4.4824276414882105
0673.952.733,REGO,,,2060,Antwerpen,Antwerpen,Wetstraat,Wetstraat,66,,,,"Wetstraat 66, 2060 Antwerpen, Belgium",51.21960635,4.429005857905484
0673.959.364,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,106,,,,"Viaduct-Dam 106, 2060 Antwerpen, Belgium",51.23326295,4.424699666398414
0674.514.244,REGO,,,2060,Antwerpen,Antwerpen,Brugstraat,Brugstraat,16,,,,"Brugstraat 16, 2060 Antwerpen, Belgium",51.22663795,4.419254464306767
0674.520.677,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,ZN,,,,"Bredastraat ZN, 2060 Antwerpen, Belgium",51.23823345878441,4.4247774758449525
0674.545.027,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,27,,,,"Pothoekstraat 27, 2060 Antwerpen, Belgium",51.22094735,4.436191065752988
0674.637.176,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,96,,,,"Gasstraat 96, 2060 Antwerpen, Belgium",51.22471555,4.425587494105526
0674.637.572,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,19,,,,"Van Kerckhovenstraat 19, 2060 Antwerpen, Belgium",51.2258202,4.422775901621463
0674.670.632,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,38,102,,,"IJzerlaan 38, 2060 Antwerpen, Belgium",51.1234711,4.546067800465448
0674.734.473,REGO,,,2060,Antwerpen,Antwerpen,Pesthofstraat,Pesthofstraat,47,,,,"Pesthofstraat 47, 2060 Antwerpen, Belgium",51.223219549999996,4.4330645795479215
0674.932.334,REGO,,,2060,Antwerpen,Antwerpen,Viaduct-Dam,Viaduct-Dam,132,3,,,"Viaduct-Dam 132, 2060 Antwerpen, Belgium",51.23365445,4.423509757760131
0675.358.936,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,129,,,,"Dambruggestraat 129, 2060 Antwerpen, Belgium",51.2220712,4.421957523010445
0675.421.391,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,77,GVL,,,"Pothoekstraat 77, 2060 Antwerpen, Belgium",51.22208345,4.436692939949719
0675.441.682,REGO,,,2060,Antwerpen,Antwerpen,Cassiersstraat,Cassiersstraat,6,,,,"Cassiersstraat 6, 2060 Antwerpen, Belgium",51.2262198,4.415407377418026
0675.465.042,REGO,,,2060,Antwerpen,Antwerpen,Lange Dijkstraat,Lange Dijkstraat,23B,A,,,"Lange Dijkstraat 23B, 2060 Antwerpen, Belgium",51.228904270733764,4.419768235656219
0675.505.327,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,19,,,,"Kerkstraat 19, 2060 Antwerpen, Belgium",51.21793585,4.428511708390369
0675.536.605,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,22,C,,,"Duboisstraat 22, 2060 Antwerpen, Belgium",51.228616450000004,4.415131336741343
0675.673.096,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,8,,,,"Sint-Gummarusstraat 8, 2060 Antwerpen, Belgium",51.16697295,4.588862584755989
0675.698.733,REGO,,,2060,Antwerpen,Antwerpen,Samberstraat,Samberstraat,63-65,,,,"Samberstraat 63-65, 2060 Antwerpen, Belgium",51.23326226485576,4.427954294652564
0675.699.030,REGO,,,2060,Antwerpen,Antwerpen,Samberstraat,Samberstraat,63-65,,,,"Samberstraat 63-65, 2060 Antwerpen, Belgium",51.23326226485576,4.427954294652564
0675.699.129,REGO,,,2060,Antwerpen,Antwerpen,Samberstraat,Samberstraat,63-65,,,,"Samberstraat 63-65, 2060 Antwerpen, Belgium",51.23326226485576,4.427954294652564
0675.918.170,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,80,,,15-03-2023,"Van Maerlantstraat 80, 2060 Antwerpen, Belgium",51.22253241555168,4.41794079066973
0675.936.778,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,13,,,,"Gasstraat 13, 2060 Antwerpen, Belgium",51.226745550000004,4.425217533064515
0675.953.507,REGO,,,2060,Antwerpen,Antwerpen,Ellermanstraat,Ellermanstraat,66,,,,"Ellermanstraat 66, 2060 Antwerpen, Belgium",51.22958355,4.419098952098988
0676.357.046,REGO,,,2060,Antwerpen,Antwerpen,Herderinstraat,Herderinstraat,34,,,,"Herderinstraat 34, 2060 Antwerpen, Belgium",51.22267675,4.4289528444960755
0676.406.140,REGO,,,2060,Antwerpen,Antwerpen,Wetstraat,Wetstraat,108,,,,"Wetstraat 108, 2060 Antwerpen, Belgium",51.21869575,4.429805887775677
0676.582.423,REGO,,,2060,Antwerpen,Antwerpen,Twee Netenstraat,Twee Netenstraat,64-66-68,,,,"Twee Netenstraat 64-66-68, 2060 Antwerpen, Belgium",51.23248680545646,4.427803952536989
0676.621.223,REGO,,,2060,Antwerpen,Antwerpen,Nachtegaalstraat,Nachtegaalstraat,18,,,,"Nachtegaalstraat 18, 2060 Antwerpen, Belgium",51.2236214,4.423233405456991
0676.642.207,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,68-70,,,,"Pothoekstraat 68-70, 2060 Antwerpen, Belgium",51.22103266395971,4.436543144604375
0676.645.571,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,21,,,,"Sint-Jansplein 21, 2060 Antwerpen, Belgium",51.2252626,4.418762757079646
0676.665.268,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,46-52,,,,"Van Wesenbekestraat 46-52, 2060 Antwerpen, Belgium",51.22021216141045,4.420779392284268
0676.703.969,REGO,,,2060,Antwerpen,Antwerpen,Lange Slachterijstraat,Lange Slachterijstraat,36,,,,"Lange Slachterijstraat 36, 2060 Antwerpen, Belgium",51.229376102230944,4.431308222591181
0676.717.134,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,108,,,,"Lange Beeldekensstraat 108, 2060 Antwerpen, Belgium",51.2214418,4.426127838640133
0676.782.856,REGO,,,2060,Antwerpen,Antwerpen,Pijlstraat,Pijlstraat,6,,,,"Pijlstraat 6, 2060 Antwerpen, Belgium",51.2212636,4.4194551828470985
0676.785.727,REGO,,,2060,Antwerpen,Antwerpen,Touwstraat,Touwstraat,16,4,,,"Touwstraat 16, 2060 Antwerpen, Belgium",51.22473825,4.438814300311438
0676.915.785,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,135,,,,"Lange Beeldekensstraat 135, 2060 Antwerpen, Belgium",51.2214542,4.427823768345193
0677.464.232,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,13-15,,,,"Pothoekstraat 13-15, 2060 Antwerpen, Belgium",51.22103266395971,4.436543144604375
0677.722.568,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,19,,,15-10-2021,"Van Kerckhovenstraat 19, 2060 Antwerpen, Belgium",51.2258202,4.422775901621463
0677.739.691,REGO,,,2060,Antwerpen,Antwerpen,Van de Wervestraat,Van de Wervestraat,66,,,,"Van de Wervestraat 66, 2060 Antwerpen, Belgium",51.2265287,4.416223121051894
0678.440.269,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,10,,,,"Van Arteveldestraat 10, 2060 Antwerpen, Belgium",51.21967345,4.419966989888535
0678.775.217,REGO,,,2060,Antwerpen,Antwerpen,Tulpstraat,Tulpstraat,39,,,,"Tulpstraat 39, 2060 Antwerpen, Belgium",51.22683535,4.4258548132669375
0678.817.183,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,13,,,,"Carnotstraat 13, 2060 Antwerpen, Belgium",51.21900305,4.422409515367717
0678.853.213,REGO,,,2060,Antwerpen,Antwerpen,Duboisstraat,Duboisstraat,75,,,,"Duboisstraat 75, 2060 Antwerpen, Belgium",51.229270650000004,4.419868387019957
0678.885.578,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,79,,,07-04-2022,"Diepestraat 79, 2060 Antwerpen, Belgium",51.2235212,4.4248046204813765
0678.971.096,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,32,,,,"Lange Lobroekstraat 32, 2060 Antwerpen, Belgium",51.22785415,4.436468707060813
0679.447.782,REGO,,,2060,Antwerpen,Antwerpen,Van Schoonhovenstraat,Van Schoonhovenstraat,32,23,,,"Van Schoonhovenstraat 32, 2060 Antwerpen, Belgium",51.219741,4.421995865121952
0679.574.575,REGO,,,2060,Antwerpen,Antwerpen,Ellermanstraat,Ellermanstraat,84,,,,"Ellermanstraat 84, 2060 Antwerpen, Belgium",51.2295052,4.419787572086971
0679.621.392,REGO,,,2060,Antwerpen,Antwerpen,Van Wesenbekestraat,Van Wesenbekestraat,42,,,,"Van Wesenbekestraat 42, 2060 Antwerpen, Belgium",51.2203238,4.421064914294629
0679.636.438,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,7,,,,"Gemeentestraat 7, 2060 Antwerpen, Belgium",51.219493549999996,4.418913291666666
0679.906.454,REGO,,,2060,Antwerpen,Antwerpen,Duinstraat,Duinstraat,102,,,,"Duinstraat 102, 2060 Antwerpen, Belgium",51.2223566,4.431042197970272
0679.913.283,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,46,,,,"Sint-Gummarusstraat 46, 2060 Antwerpen, Belgium",51.22463595,4.4211111011789175
0679.985.539,REGO,,,2060,Antwerpen,Antwerpen,Twee Netenstraat,Twee Netenstraat,10/01,,,,"Twee Netenstraat 10/01, 2060 Antwerpen, Belgium",51.23248680545646,4.427803952536989
0680.406.302,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,62,,,,"Carnotstraat 62, 2060 Antwerpen, Belgium",51.218136200000004,4.424793945670775
0680.436.489,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,82,,,,"Offerandestraat 82, 2060 Antwerpen, Belgium",51.22066565,4.426259837269372
0680.465.589,REGO,,,2060,Antwerpen,Antwerpen,Van Maerlantstraat,Van Maerlantstraat,29,8,,,"Van Maerlantstraat 29, 2060 Antwerpen, Belgium",51.22358105,4.41786770334934
0680.560.116,REGO,,,2060,Antwerpen,Antwerpen,Tulpstraat,Tulpstraat,76,,,,"Tulpstraat 76, 2060 Antwerpen, Belgium",51.226900650000005,4.427556377083804
0680.620.393,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,3,,,,"Gemeentestraat 3, 2060 Antwerpen, Belgium",51.219492200000005,4.418749368693511
0680.664.539,REGO,,,2060,Antwerpen,Antwerpen,Constitutiestraat,Constitutiestraat,54,,,,"Constitutiestraat 54, 2060 Antwerpen, Belgium",51.21912835,4.427693178846149
0680.803.606,REGO,,,2060,Antwerpen,Antwerpen,Boerhaavestraat,Boerhaavestraat,51,,,,"Boerhaavestraat 51, 2060 Antwerpen, Belgium",51.22482015,4.436124619219655
0680.826.469,REGO,,,2060,Antwerpen,Antwerpen,Brugstraat,Brugstraat,5,18,,06-03-2023,"Brugstraat 5, 2060 Antwerpen, Belgium",51.226733949999996,4.4186340775374795
0680.874.969,REGO,,,2060,Antwerpen,Antwerpen,Sint-Elisabethstraat,Sint-Elisabethstraat,14,,,,"Sint-Elisabethstraat 14, 2060 Antwerpen, Belgium",51.222542450000006,4.423064044596436
0680.886.253,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,87,,,,"Handelstraat 87, 2060 Antwerpen, Belgium",51.2240924,4.430466035415989
0680.930.397,REGO,,,2060,Antwerpen,Antwerpen,Gasstraat,Gasstraat,134,,,,"Gasstraat 134, 2060 Antwerpen, Belgium",51.22383665,4.426032322685718
0681.491.415,REGO,,,2060,Antwerpen,Antwerpen,Van Stralenstraat,Van Stralenstraat,6,,,,"Van Stralenstraat 6, 2060 Antwerpen, Belgium",51.2197161,4.418889923267145
0681.557.830,REGO,,,2060,Antwerpen,Antwerpen,Carnotstraat,Carnotstraat,90,,,,"Carnotstraat 90, 2060 Antwerpen, Belgium",51.217487,4.425980881490385
0681.628.106,REGO,,,2060,Antwerpen,Antwerpen,Brugstraat,Brugstraat,5,18,,25-07-2022,"Brugstraat 5, 2060 Antwerpen, Belgium",51.226733949999996,4.4186340775374795
0681.929.202,REGO,,,2060,Antwerpen,Antwerpen,Constitutiestraat,Constitutiestraat,3,,,12-07-2021,"Constitutiestraat 3, 2060 Antwerpen, Belgium",51.220733,4.426642028670636
0682.438.550,REGO,,,2060,Antwerpen,Antwerpen,Sint-Elisabethstraat,Sint-Elisabethstraat,75,,,,"Sint-Elisabethstraat 75, 2060 Antwerpen, Belgium",51.223034549999994,4.424677609233452
0682.511.301,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,149,,,27-09-2021,"Diepestraat 149, 2060 Antwerpen, Belgium",51.22203795,4.426257655324543
0682.621.167,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,324,,,,"Lange Beeldekensstraat 324, 2060 Antwerpen, Belgium",51.222371499999994,4.436621531484901
0682.667.390,REGO,,,2060,Antwerpen,Antwerpen,Van Kerckhovenstraat,Van Kerckhovenstraat,67,,,,"Van Kerckhovenstraat 67, 2060 Antwerpen, Belgium",51.2262697,4.4255456345236395
0682.735.092,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,34,701,,,"IJzerlaan 34, 2060 Antwerpen, Belgium",51.123612800000004,4.545756183072134
0683.470.512,REGO,,,2060,Antwerpen,Antwerpen,IJzerlaan,IJzerlaan,11,,,,"IJzerlaan 11, 2060 Antwerpen, Belgium",51.2355482,4.424575778637982
0683.552.961,REGO,,,2060,Antwerpen,Antwerpen,Van Urselstraat,Van Urselstraat,23-25,,,,"Van Urselstraat 23-25, 2060 Antwerpen, Belgium",51.22202789585333,4.431665087963083
0683.555.931,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,82,,,26-09-2024,"Offerandestraat 82, 2060 Antwerpen, Belgium",51.22066565,4.426259837269372
0683.596.810,REGO,,,2060,Antwerpen,Antwerpen,Brugstraat,Brugstraat,4,,,,"Brugstraat 4, 2060 Antwerpen, Belgium",51.226325149999994,4.418344793484854
0683.597.897,REGO,,,2060,Antwerpen,Antwerpen,Oranjestraat,Oranjestraat,47-49,,,,"Oranjestraat 47-49, 2060 Antwerpen, Belgium",51.227693849999994,4.421198863059961
0683.598.788,REGO,,,2060,Antwerpen,Antwerpen,Van Arteveldestraat,Van Arteveldestraat,62,,,,"Van Arteveldestraat 62, 2060 Antwerpen, Belgium",51.221082749999994,4.420146689263268
0683.599.778,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,177-181,,,,"Kerkstraat 177-181, 2060 Antwerpen, Belgium",51.217666168931785,4.428482734597386
0683.603.342,REGO,,,2060,Antwerpen,Antwerpen,Korte Ypermanstraat,Korte Ypermanstraat,8,,,,"Korte Ypermanstraat 8, 2060 Antwerpen, Belgium",51.22382785,4.431831360630461
0683.611.458,REGO,,,2060,Antwerpen,Antwerpen,Herderstraat,Herderstraat,7,,,,"Herderstraat 7, 2060 Antwerpen, Belgium",51.22346025,4.429564836640624
0683.664.413,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,7,,,,"Handelstraat 7, 2060 Antwerpen, Belgium",51.2234057,4.427702427215984
0683.669.262,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,13,,,,"Kerkstraat 13, 2060 Antwerpen, Belgium",51.21781195,4.42843887800781
0683.695.590,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,12,,,,"Franklin Rooseveltplaats 12, 2060 Antwerpen, Belgium",51.218998400000004,4.417733244247417
0683.791.305,REGO,,,2060,Antwerpen,Antwerpen,Gemeentestraat,Gemeentestraat,26,,,,"Gemeentestraat 26, 2060 Antwerpen, Belgium",51.2189682,4.4201922
0683.807.933,REGO,,,2060,Antwerpen,Antwerpen,Rotterdamstraat,Rotterdamstraat,53,,,,"Rotterdamstraat 53, 2060 Antwerpen, Belgium",51.2235496,4.419339502538725
0683.850.196,REGO,,,2060,Antwerpen,Antwerpen,Lange Dijkstraat,Lange Dijkstraat,33,,,,"Lange Dijkstraat 33, 2060 Antwerpen, Belgium",51.227059100000005,4.4178647951002255
0684.448.034,REGO,,,2060,Antwerpen,Antwerpen,Twee Netenstraat,Twee Netenstraat,82,B6,,,"Twee Netenstraat 82, 2060 Antwerpen, Belgium",51.23311675,4.429654117230488
0684.459.318,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,163,,,,"Lange Lobroekstraat 163, 2060 Antwerpen, Belgium",51.23095875,4.429088141205539
0684.504.551,REGO,,,2060,Antwerpen,Antwerpen,Familiestraat,Familiestraat,37,,,,"Familiestraat 37, 2060 Antwerpen, Belgium",51.226022549999996,4.434241489807419
0684.519.991,REGO,,,2060,Antwerpen,Antwerpen,Lange Slachterijstraat,Lange Slachterijstraat,12,,,,"Lange Slachterijstraat 12, 2060 Antwerpen, Belgium",51.229376102230944,4.431308222591181
0684.537.512,REGO,,,2060,Antwerpen,Antwerpen,Sint-Gummarusstraat,Sint-Gummarusstraat,32,,,,"Sint-Gummarusstraat 32, 2060 Antwerpen, Belgium",51.224560100000005,4.420600705533769
0684.573.045,REGO,,,2060,Antwerpen,Antwerpen,Sint-Jansplein,Sint-Jansplein,55,,,,"Sint-Jansplein 55, 2060 Antwerpen, Belgium",51.22528215,4.416628509339408
0684.652.427,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,28,,,,"Lange Beeldekensstraat 28, 2060 Antwerpen, Belgium",51.22122685,4.422603412500001
0684.879.980,REGO,,,2060,Antwerpen,Antwerpen,Bredastraat,Bredastraat,121,,,,"Bredastraat 121, 2060 Antwerpen, Belgium",51.2358924,4.424010646287657
0684.963.124,REGO,,,2060,Antwerpen,Antwerpen,Korte Lobroekstraat,Korte Lobroekstraat,12,,,,"Korte Lobroekstraat 12, 2060 Antwerpen, Belgium",51.23032375,4.430699854851535
0684.986.977,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,2,301,,,"Kerkstraat 2, 2060 Antwerpen, Belgium",51.2176921,4.428856596661721
0684.994.796,REGO,,,2060,Antwerpen,Antwerpen,De Pretstraat,De Pretstraat,45,,,,"De Pretstraat 45, 2060 Antwerpen, Belgium",51.22749105,4.417463346565812
0685.359.933,REGO,,,2060,Antwerpen,Antwerpen,Damplein,Damplein,13,,,,"Damplein 13, 2060 Antwerpen, Belgium",51.23185495,4.424914897504302
0685.377.056,REGO,,,2060,Antwerpen,Antwerpen,Lange Beeldekensstraat,Lange Beeldekensstraat,322,1,,11-01-2023,"Lange Beeldekensstraat 322, 2060 Antwerpen, Belgium",51.22235565,4.436559275876125
0685.431.395,REGO,,,2060,Antwerpen,Antwerpen,Offerandestraat,Offerandestraat,114,,,,"Offerandestraat 114, 2060 Antwerpen, Belgium",51.22125175,4.427517528913848
0685.512.262,REGO,,,2060,Antwerpen,Antwerpen,Goudbloemstraat,Goudbloemstraat,7-9,,,,"Goudbloemstraat 7-9, 2060 Antwerpen, Belgium",51.222946059139545,4.417540008937713
0685.530.672,REGO,,,2060,Antwerpen,Antwerpen,Diepestraat,Diepestraat,43,,,28-11-2018,"Diepestraat 43, 2060 Antwerpen, Belgium",51.2241931,4.423602276485491
0685.571.056,REGO,,,2060,Antwerpen,Antwerpen,Stuivenbergplein,Stuivenbergplein,43,,,,"Stuivenbergplein 43, 2060 Antwerpen, Belgium",51.227244923595336,4.430872290681143
0685.571.551,REGO,,,2060,Antwerpen,Antwerpen,Samberstraat,Samberstraat,69A,,,,"Samberstraat 69A, 2060 Antwerpen, Belgium",51.23326226485576,4.427954294652564
0685.586.595,REGO,,,2060,Antwerpen,Antwerpen,Vondelstraat,Vondelstraat,20,401,,,"Vondelstraat 20, 2060 Antwerpen, Belgium",51.22439025,4.416653074663678
0685.759.316,REGO,,,2060,Antwerpen,Antwerpen,Dijlestraat,Dijlestraat,9,,,,"Dijlestraat 9, 2060 Antwerpen, Belgium",51.23120025,4.430096773745342
0685.796.532,REGO,,,2060,Antwerpen,Antwerpen,Pothoekstraat,Pothoekstraat,109,,,,"Pothoekstraat 109, 2060 Antwerpen, Belgium",51.224218300000004,4.436419130418766
0685.997.262,REGO,,,2060,Antwerpen,Antwerpen,Dambruggestraat,Dambruggestraat,198,,,,"Dambruggestraat 198, 2060 Antwerpen, Belgium",51.223929150000004,4.421952519308444
0686.544.323,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,120,,,,"Kerkstraat 120, 2060 Antwerpen, Belgium",51.21908865,4.433525530084635
0686.601.236,REGO,,,2060,Antwerpen,Antwerpen,Potgieterstraat,Potgieterstraat,40,,,,"Potgieterstraat 40, 2060 Antwerpen, Belgium",51.22084725,4.437580867175514
0686.732.878,REGO,,,2060,Antwerpen,Antwerpen,Oudesteenweg,Oudesteenweg,115/3,,,,"Oudesteenweg 115/3, 2060 Antwerpen, Belgium",51.22607632623136,4.420454667821854
0686.809.092,REGO,,,2060,Antwerpen,Antwerpen,Van Helmontstraat,Van Helmontstraat,1,,,,"Van Helmontstraat 1, 2060 Antwerpen, Belgium",51.2245008,4.434444580767691
0686.811.666,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,42B,,,,"Handelstraat 42B, 2060 Antwerpen, Belgium",51.223526143246694,4.428694689084181
0687.483.540,REGO,,,2060,Antwerpen,Antwerpen,Korte Slachterijstraat,Korte Slachterijstraat,2,,,,"Korte Slachterijstraat 2, 2060 Antwerpen, Belgium",51.229389999999995,4.431793713431382
0687.571.929,REGO,,,2060,Antwerpen,Antwerpen,Adolphe Meurissestraat,Adolphe Meurissestraat,13,,,27-09-2023,"Adolphe Meurissestraat 13, 2060 Antwerpen, Belgium",51.23365025,4.424205709470115
0687.589.052,REGO,,,2060,Antwerpen,Antwerpen,Kerkstraat,Kerkstraat,74,,,,"Kerkstraat 74, 2060 Antwerpen, Belgium",51.2185914,4.431213875193641
0687.743.064,REGO,,,2060,Antwerpen,Antwerpen,Lange Lobroekstraat,Lange Lobroekstraat,67,,,,"Lange Lobroekstraat 67, 2060 Antwerpen, Belgium",51.22869171964396,4.434083904093356
0687.751.972,REGO,,,2060,Antwerpen,Antwerpen,Trapstraat,Trapstraat,64,,,,"Trapstraat 64, 2060 Antwerpen, Belgium",51.2289727,4.424185024210529
0687.840.262,REGO,,,2060,Antwerpen,Antwerpen,Handelstraat,Handelstraat,44-48,,,,"Handelstraat 44-48, 2060 Antwerpen, Belgium",51.223597299999994,4.429550668911544
0687.942.212,REGO,,,2060,Antwerpen,Antwerpen,Franklin Rooseveltplaats,Franklin Rooseveltplaats,12,,,,"Franklin Rooseveltplaats 12, 2060 Antwerpen, Belgium",51.218998400000004,4.417733244247417
