EntityNumber,ActivityGroup,NaceVersion,NaceCode,Classification
0450.429.990,6,2003,51460,MAIN
0450.689.912,1,2008,46620,MAIN
0450.689.912,1,2003,55522,MAIN
0450.695.751,1,2008,47730,MAIN
0450.695.751,1,2003,52310,MAIN
0450.714.260,1,2008,82990,MAIN
0450.714.260,1,2008,63990,SECO
0450.714.260,1,2008,82110,SECO
0450.714.260,1,2008,82190,SECO
0450.714.260,1,2003,55301,MAIN
0450.880.051,6,2008,46321,MAIN
0450.880.051,1,2008,46321,MAIN
0450.880.051,1,2003,51321,MAIN
0450.880.051,6,2003,51321,MAIN
0451.034.360,6,2008,52241,MAIN
0451.034.360,1,2008,20110,MAIN
0451.034.360,1,2008,68203,SECO
0451.034.360,1,2003,24110,MAIN
0451.034.360,6,2003,63111,MAIN
0451.098.597,1,2008,43999,MAIN
0451.098.597,1,2008,43299,SECO
0451.098.597,1,2008,43390,SECO
0451.098.597,1,2003,22110,MAIN
0451.101.369,6,2008,56101,MAIN
0451.101.369,1,2008,56301,MAIN
0451.101.369,1,2008,46392,SECO
0451.101.369,1,2008,47112,SECO
0451.101.369,1,2003,55401,MAIN
0451.101.369,1,2003,51392,SECO
0451.101.369,1,2003,52116,SECO
0451.101.369,6,2003,55401,MAIN
0451.161.351,6,2008,94992,MAIN
0451.161.351,6,2003,91330,MAIN
0451.200.052,1,2008,47112,MAIN
0451.200.052,1,2003,51360,MAIN
0451.471.850,6,2008,47112,MAIN
0451.471.850,1,2008,47112,MAIN
0451.471.850,1,2003,52116,MAIN
0451.471.850,6,2003,52112,MAIN
0451.505.306,1,2008,46389,MAIN
0451.505.306,1,2003,51384,MAIN
0451.552.717,6,2008,58110,MAIN
0451.552.717,1,2008,58110,MAIN
0451.552.717,1,2003,22110,MAIN
0451.552.717,6,2003,22120,MAIN
0451.933.688,1,2008,82300,MAIN
0451.933.688,1,2008,58110,SECO
0451.933.688,1,2003,74872,MAIN
0451.933.688,1,2003,22110,SECO
0452.189.551,6,2008,10712,MAIN
0452.189.551,1,2008,10712,MAIN
0452.189.551,1,2003,15812,MAIN
0452.189.551,6,2003,15812,MAIN
0452.266.161,6,2008,46769,MAIN
0452.266.161,1,2008,46190,MAIN
0452.266.161,1,2003,51190,MAIN
0452.266.161,6,2003,51562,MAIN
0452.640.602,1,2008,96021,MAIN
0452.640.602,1,2003,93021,MAIN
0452.725.427,1,2008,96021,MAIN
0452.725.427,1,2008,47750,SECO
0452.725.427,1,2003,93021,MAIN
0452.725.427,1,2003,52330,SECO
0452.805.106,1,2008,68203,MAIN
0452.805.106,1,2008,70220,SECO
0452.805.106,1,2003,51410,MAIN
0452.839.154,6,2008,43211,MAIN
0452.839.154,1,2008,43211,MAIN
0452.839.154,1,2008,47540,SECO
0452.839.154,1,2008,71209,SECO
0452.839.154,1,2003,45310,MAIN
0452.839.154,1,2003,52450,SECO
0452.839.154,1,2003,74302,SECO
0452.839.154,6,2003,45310,MAIN
0452.911.806,1,2008,70220,MAIN
0452.911.806,1,2003,74142,MAIN
0452.979.112,1,2008,70210,MAIN
0452.979.112,1,2008,59114,SECO
0452.979.112,1,2008,60100,SECO
0452.979.112,1,2008,60200,SECO
0452.979.112,1,2008,70220,SECO
0452.979.112,1,2003,92202,MAIN
0452.979.112,1,2003,92201,SECO
0452.979.112,1,2003,92203,SECO
0453.139.359,1,2008,47530,MAIN
0453.139.359,1,2003,52486,MAIN
0453.299.905,1,2008,46731,MAIN
0453.299.905,1,2003,51532,MAIN
0453.335.240,1,2008,41201,MAIN
0453.335.240,1,2008,43390,SECO
0453.335.240,1,2008,43999,SECO
0453.335.240,1,2008,66210,SECO
0453.335.240,1,2008,70220,SECO
0453.335.240,1,2003,74142,MAIN
0453.335.240,1,2003,67202,SECO
0453.951.090,1,2008,52290,MAIN
0453.951.090,1,2003,63230,MAIN
0453.951.090,1,2003,70203,SECO
0453.951.090,1,2003,71230,SECO
0453.951.090,1,2003,74879,SECO
0453.957.228,1,2008,43999,MAIN
0453.957.228,1,2008,43221,SECO
0453.957.228,1,2008,43222,SECO
0453.957.228,1,2003,45250,MAIN
0453.957.228,1,2003,45331,SECO
0453.957.228,1,2003,45332,SECO
0454.194.283,1,2008,41101,MAIN
0454.194.283,1,2008,68311,SECO
0454.194.283,1,2008,81100,SECO
0454.194.283,1,2003,70111,MAIN
0454.194.283,1,2003,70311,SECO
0454.194.283,1,2003,70322,SECO
0454.213.683,1,2008,47113,MAIN
0454.213.683,1,2008,46190,SECO
0454.213.683,1,2008,47592,SECO
0454.213.683,1,2008,47620,SECO
0454.213.683,1,2003,52113,MAIN
0454.213.683,1,2003,51190,SECO
0454.213.683,1,2003,52442,SECO
0454.213.683,1,2003,52470,SECO
0454.401.547,6,2008,56101,MAIN
0454.401.547,1,2008,56101,MAIN
0454.401.547,1,2003,55301,MAIN
0454.401.547,6,2003,55301,MAIN
0454.509.633,6,2008,86210,MAIN
0454.509.633,6,2003,85120,MAIN
0455.097.670,6,2008,79110,MAIN
0455.097.670,1,2008,79110,MAIN
0455.097.670,1,2003,63301,MAIN
0455.097.670,6,2003,63301,MAIN
0455.154.781,1,2008,68201,MAIN
0455.154.781,1,2008,68203,SECO
0455.154.781,1,2008,68204,SECO
0455.154.781,1,2008,70220,SECO
0455.154.781,1,2008,77399,SECO
0455.154.781,1,2003,74142,MAIN
0455.322.354,1,2008,33110,MAIN
0455.322.354,1,2003,52740,MAIN
0455.738.563,6,2008,47591,MAIN
0455.738.563,1,2008,47592,MAIN
0455.738.563,1,2008,47591,SECO
0455.738.563,1,2003,52442,MAIN
0455.738.563,1,2003,52441,SECO
0455.738.563,6,2003,52441,MAIN
0456.030.256,1,2008,52290,MAIN
0456.030.256,1,2003,63405,MAIN
0456.641.455,6,2008,46321,MAIN
0456.641.455,1,2008,46321,MAIN
0456.641.455,1,2008,56301,SECO
0456.641.455,1,2008,93292,SECO
0456.641.455,1,2003,51321,MAIN
0456.641.455,1,2003,55401,SECO
0456.641.455,1,2003,92722,SECO
0456.641.455,6,2003,51321,MAIN
0456.644.326,6,2008,18120,MAIN
0456.644.326,1,2008,18130,MAIN
0456.644.326,1,2003,22250,MAIN
0456.768.347,6,2008,46433,MAIN
0456.768.347,1,2008,46433,MAIN
0456.768.347,1,2003,51473,MAIN
0456.768.347,6,2003,51473,MAIN
0456.790.123,6,2008,94910,MAIN
0456.790.123,1,2008,94910,MAIN
0456.790.123,1,2003,91311,MAIN
0456.845.056,1,2008,56301,MAIN
0456.845.056,1,2003,55401,MAIN
0457.345.892,1,2008,56102,MAIN
0457.345.892,1,2008,46900,SECO
0457.345.892,1,2008,74300,SECO
0457.345.892,1,2003,51900,MAIN
0457.966.791,1,2008,25110,MAIN
0457.966.791,1,2008,42220,SECO
0457.966.791,1,2008,43222,SECO
0457.966.791,1,2003,28110,MAIN
0457.966.791,1,2003,45215,SECO
0457.966.791,1,2003,45331,SECO
0458.022.221,1,2008,56101,MAIN
0458.022.221,1,2003,55301,MAIN
0458.479.507,1,2008,70100,MAIN
0458.479.507,1,2003,51570,MAIN
0458.720.621,1,2008,43211,MAIN
0458.720.621,1,2008,47540,SECO
0458.720.621,1,2008,95210,SECO
0458.720.621,1,2003,45310,MAIN
0458.720.621,1,2003,52450,SECO
0458.720.621,1,2003,52720,SECO
0459.148.015,6,2008,68201,MAIN
0459.148.015,1,2008,62010,MAIN
0459.148.015,1,2008,62090,SECO
0459.148.015,1,2008,70210,SECO
0459.148.015,1,2003,90021,MAIN
0459.311.529,1,2008,47591,MAIN
0459.311.529,1,2003,52441,MAIN
0459.404.272,1,2008,62020,MAIN
0459.404.272,1,2003,72100,MAIN
0459.688.641,1,2008,46180,MAIN
0459.717.444,6,2008,47730,MAIN
0459.717.444,1,2008,70220,MAIN
0459.717.444,1,2003,74142,MAIN
0459.735.557,1,2008,46423,MAIN
0459.735.557,1,2008,46769,SECO
0459.735.557,1,2003,51421,MAIN
0459.735.557,1,2003,51562,SECO
0459.777.624,6,2008,62010,MAIN
0459.777.624,1,2008,61200,MAIN
0459.777.624,1,2003,64200,MAIN
0459.777.624,6,2003,72220,MAIN
0459.902.734,1,2008,56301,MAIN
0459.902.734,1,2003,55401,MAIN
0460.051.006,1,2008,18130,MAIN
0460.051.006,1,2003,22250,MAIN
0460.349.429,1,2008,47540,MAIN
0460.349.429,1,2008,47592,SECO
0460.349.429,1,2008,95210,SECO
0460.349.429,1,2003,52450,MAIN
0460.349.429,1,2003,52442,SECO
0460.349.429,1,2003,52720,SECO
0460.441.083,6,2008,90012,MAIN
0460.441.083,1,2008,90012,MAIN
0460.441.083,6,2003,92312,MAIN
0460.650.030,6,2008,52290,MAIN
0460.650.030,1,2008,52241,MAIN
0460.650.030,1,2008,52249,SECO
0460.650.030,1,2008,52290,SECO
0460.650.030,1,2003,51140,MAIN
0460.650.030,1,2003,63401,SECO
0460.650.030,6,2003,63401,MAIN
0460.760.193,6,2008,47591,MAIN
0460.760.193,1,2008,31091,MAIN
0460.760.193,1,2008,46494,SECO
0460.760.193,1,2008,47591,SECO
0460.760.193,1,2003,36111,MAIN
0460.760.193,1,2003,51471,SECO
0460.760.193,1,2003,52441,SECO
0460.760.193,6,2003,52441,MAIN
0460.809.881,6,2008,47591,MAIN
0460.809.881,1,2008,47521,MAIN
0460.809.881,1,2003,52441,MAIN
0460.809.881,1,2003,52450,SECO
0460.809.881,1,2003,52461,SECO
0460.809.881,6,2003,52441,MAIN
0460.882.434,1,2008,52290,MAIN
0460.882.434,1,2003,63403,MAIN
0461.151.559,1,2008,81210,MAIN
0461.151.559,1,2008,46433,SECO
0461.151.559,1,2008,47782,SECO
0461.151.559,1,2003,51473,MAIN
0461.151.559,1,2003,52485,SECO
0461.167.890,6,2008,47592,MAIN
0461.167.890,1,2008,46389,MAIN
0461.167.890,1,2008,46423,SECO
0461.167.890,1,2008,46431,SECO
0461.167.890,1,2008,46494,SECO
0461.167.890,1,2003,51384,MAIN
0461.167.890,1,2003,51421,SECO
0461.167.890,1,2003,51430,SECO
0461.167.890,1,2003,51471,SECO
0461.167.890,6,2003,52442,MAIN
0461.367.929,6,2008,56102,MAIN
0461.367.929,1,2008,56102,MAIN
0461.367.929,1,2008,47112,SECO
0461.367.929,1,2003,55302,MAIN
0461.367.929,1,2003,52112,SECO
0461.440.678,1,2008,85532,MAIN
0461.440.678,1,2003,74601,MAIN
0461.489.574,6,2008,68201,MAIN
0461.608.152,1,2008,45112,MAIN
0461.649.823,1,2008,46431,MAIN
0461.649.823,1,2008,47540,SECO
0461.649.823,1,2008,70220,SECO
0461.649.823,1,2003,51430,MAIN
0461.649.823,1,2003,52450,SECO
0461.649.823,1,2003,74142,SECO
0461.652.692,1,2008,64200,MAIN
0461.652.692,1,2008,47540,SECO
0461.652.692,1,2003,74151,MAIN
0461.652.692,1,2003,52450,SECO
0461.666.352,6,2008,90032,MAIN
0461.666.352,1,2008,90032,MAIN
0461.666.352,1,2008,82300,SECO
0461.666.352,1,2008,90011,SECO
0461.666.352,1,2008,90021,SECO
0461.666.352,1,2008,90023,SECO
0461.666.352,1,2008,90029,SECO
0461.666.352,1,2008,90031,SECO
0461.666.352,1,2003,74872,MAIN
0461.666.352,1,2003,92311,SECO
0461.666.352,1,2003,92313,SECO
0461.666.352,6,2003,92312,MAIN
0461.750.187,6,2008,49410,MAIN
0461.750.187,1,2008,52100,MAIN
0461.750.187,1,2003,72100,MAIN
0461.750.187,1,2003,72210,SECO
0461.750.187,1,2003,72400,SECO
0461.792.650,6,2008,94120,MAIN
0461.792.650,1,2008,71121,MAIN
0461.792.650,6,2003,91120,MAIN
0462.017.829,6,2008,56102,MAIN
0462.017.829,1,2008,56301,MAIN
0462.017.829,1,2003,55401,MAIN
0462.124.529,1,2008,47112,MAIN
0462.124.529,1,2003,52112,MAIN
0462.380.786,1,2008,32990,MAIN
0462.380.786,1,2003,36630,MAIN
0462.426.021,1,2008,90023,MAIN
0462.426.021,1,2003,92313,MAIN
0462.461.950,6,2008,43332,MAIN
0462.461.950,1,2008,43390,MAIN
0462.461.950,1,2008,47789,SECO
0462.461.950,1,2003,45450,MAIN
0462.461.950,1,2003,52498,SECO
0462.461.950,6,2003,45432,MAIN
0462.625.167,6,2008,82920,MAIN
0462.689.307,1,2008,46731,MAIN
0462.689.307,1,2008,46630,SECO
0462.689.307,1,2008,47521,SECO
0462.689.307,1,2003,51532,MAIN
0462.689.307,1,2003,51820,SECO
0462.689.307,1,2003,52461,SECO
0462.700.985,1,2008,18130,MAIN
0462.700.985,1,2003,22250,MAIN
0462.781.060,1,2008,46140,MAIN
0462.781.060,1,2003,51140,MAIN
0462.925.273,1,2008,47781,MAIN
0462.925.273,1,2003,92321,MAIN
0462.952.195,6,2008,52100,MAIN
0462.952.195,1,2008,52241,MAIN
0462.952.195,1,2008,52100,SECO
0462.952.195,1,2003,63111,MAIN
0462.952.195,1,2003,63122,SECO
0462.952.195,6,2003,63122,MAIN
0463.193.410,1,2008,85520,MAIN
0463.193.410,1,2008,90021,SECO
0463.193.410,1,2003,80422,MAIN
0463.193.410,1,2003,55510,SECO
0463.343.858,6,2008,45201,MAIN
0463.343.858,1,2008,45201,MAIN
0463.343.858,1,2008,45113,SECO
0463.343.858,1,2003,50200,MAIN
0463.343.858,1,2003,50103,SECO
0463.343.858,6,2003,50200,MAIN
0463.798.669,6,2008,69202,MAIN
0463.798.669,1,2008,69202,MAIN
0463.798.669,1,2003,74121,MAIN
0463.798.669,6,2003,74121,MAIN
0463.818.663,1,2008,47620,MAIN
0463.818.663,1,2008,47260,SECO
0463.818.663,1,2008,92000,SECO
0463.818.663,1,2003,74860,MAIN
0464.277.731,6,2008,70210,MAIN
0464.277.731,1,2008,82990,MAIN
0464.277.731,1,2008,73200,SECO
0464.277.731,1,2003,74879,MAIN
0464.277.731,1,2003,74131,SECO
0464.308.613,6,2008,43333,MAIN
0464.308.613,1,2008,43341,MAIN
0464.308.613,1,2008,43331,SECO
0464.308.613,1,2008,43333,SECO
0464.308.613,1,2003,45441,MAIN
0464.308.613,1,2003,45431,SECO
0464.308.613,1,2003,45433,SECO
0464.308.613,6,2003,45433,MAIN
0464.309.801,1,2008,56102,MAIN
0464.309.801,1,2003,55302,MAIN
0464.331.674,1,2008,69202,MAIN
0464.331.674,1,2003,74121,MAIN
0464.334.347,6,2008,52220,MAIN
0464.334.347,1,2008,52100,MAIN
0464.334.347,1,2008,50400,SECO
0464.334.347,1,2003,63122,MAIN
0464.334.347,1,2003,61200,SECO
0464.334.347,6,2003,63220,MAIN
0464.416.895,1,2008,47113,MAIN
0464.416.895,1,2008,47112,SECO
0464.416.895,1,2003,52113,MAIN
0464.416.895,1,2003,52116,SECO
0464.468.959,1,2008,74909,MAIN
0464.468.959,1,2008,68100,SECO
0464.468.959,1,2008,70210,SECO
0464.468.959,1,2008,70220,SECO
0464.468.959,1,2008,71121,SECO
0464.468.959,1,2003,74201,MAIN
0464.676.322,1,2008,64200,MAIN
0464.676.322,1,2008,50200,SECO
0464.676.322,1,2008,71122,SECO
0464.676.322,1,2003,74151,MAIN
0464.676.322,1,2003,61100,SECO
0464.676.322,1,2003,74202,SECO
0464.736.205,1,2008,93299,MAIN
0464.736.205,1,2003,92340,MAIN
0464.806.578,1,2008,47512,MAIN
0464.806.578,1,2003,52410,MAIN
0464.861.414,1,2008,56102,MAIN
0464.861.414,1,2003,55302,MAIN
0464.949.407,1,2008,45113,MAIN
0464.949.407,1,2003,50103,MAIN
0466.015.615,1,2008,63110,MAIN
0466.015.615,1,2008,47410,SECO
0466.015.615,1,2003,72300,MAIN
0466.015.615,1,2003,52487,SECO
0466.095.193,1,2008,62020,MAIN
0466.095.193,1,2008,62010,SECO
0466.095.193,1,2003,72100,MAIN
0466.095.193,1,2003,72220,SECO
0466.214.860,1,2008,43320,MAIN
0466.214.860,1,2008,43341,SECO
0466.214.860,1,2003,72100,MAIN
0466.214.860,1,2003,72220,SECO
0466.214.860,1,2003,72300,SECO
0466.576.631,1,2008,70220,MAIN
0466.576.631,1,2008,43120,SECO
0466.576.631,1,2008,45111,SECO
0466.576.631,1,2008,46389,SECO
0466.576.631,1,2008,46731,SECO
0466.576.631,1,2008,73110,SECO
0466.576.631,1,2008,81220,SECO
0466.576.631,1,2008,81300,SECO
0466.576.631,1,2003,74142,MAIN
0466.576.631,1,2003,74401,SECO
0466.576.631,1,2003,74851,SECO
0466.666.604,6,2008,47521,MAIN
0466.666.604,1,2008,47784,MAIN
0466.666.604,1,2008,47221,SECO
0466.666.604,1,2008,47241,SECO
0466.666.604,1,2003,52488,MAIN
0466.666.604,1,2003,52220,SECO
0466.666.604,1,2003,52240,SECO
0466.666.604,6,2003,52461,MAIN
0466.998.778,1,2008,47112,MAIN
0466.998.778,1,2003,52112,MAIN
0467.029.759,6,2008,47112,MAIN
0467.029.759,1,2008,47512,MAIN
0467.029.759,1,2003,52410,MAIN
0467.147.743,1,2008,70100,MAIN
0467.147.743,1,2008,70220,SECO
0467.147.743,1,2003,45432,MAIN
0467.163.381,6,2008,70210,MAIN
0467.163.381,1,2008,70210,MAIN
0467.163.381,1,2008,70220,SECO
0467.163.381,1,2003,74141,MAIN
0467.163.381,1,2003,74142,SECO
0467.163.381,6,2003,74141,MAIN
0467.163.480,6,2008,56101,MAIN
0467.163.480,1,2008,56101,MAIN
0467.163.480,1,2003,55301,MAIN
0467.163.480,6,2003,55301,MAIN
0468.788.627,1,2008,96021,MAIN
0468.788.627,1,2003,93021,MAIN
0469.609.068,1,2008,25110,MAIN
0469.609.068,1,2003,28110,MAIN
0469.945.402,1,2008,68203,MAIN
0469.945.402,1,2003,70203,MAIN
0470.009.837,6,2008,42110,MAIN
0470.009.837,1,2008,42220,MAIN
0470.009.837,1,2008,42110,SECO
0470.009.837,1,2003,45211,MAIN
0470.009.837,1,2003,1410,SECO
0470.009.837,1,2003,45215,SECO
0470.009.837,6,2003,45230,MAIN
0470.201.857,6,2008,47593,MAIN
0470.201.857,1,2008,82990,MAIN
0470.201.857,1,2008,47620,SECO
0470.201.857,1,2008,56102,SECO
0470.201.857,1,2008,68203,SECO
0470.201.857,1,2003,74875,MAIN
0470.201.857,1,2003,52470,SECO
0470.201.857,1,2003,55302,SECO
0470.201.857,1,2003,70203,SECO
0470.201.857,6,2003,74875,MAIN
0470.799.002,6,2008,70220,MAIN
0470.799.002,1,2008,73200,MAIN
0470.799.002,1,2008,70220,SECO
0470.799.002,1,2003,74131,MAIN
0470.799.002,1,2003,74142,SECO
0470.799.002,6,2003,74142,MAIN
0471.321.911,6,2008,52290,MAIN
0471.321.911,1,2008,52290,MAIN
0471.321.911,1,2008,68203,SECO
0471.321.911,1,2003,63403,MAIN
0471.321.911,6,2003,63403,MAIN
0471.331.116,6,2008,47712,MAIN
0471.331.116,1,2008,47519,MAIN
0471.331.116,1,2003,64200,MAIN
0471.331.116,6,2003,52487,MAIN
0471.350.615,6,2008,66191,MAIN
0471.350.615,1,2008,64999,MAIN
0471.350.615,1,2003,67130,MAIN
0471.350.615,6,2003,65120,MAIN
0471.585.690,6,2008,46160,MAIN
0471.585.690,1,2008,64200,MAIN
0471.585.690,1,2003,74151,MAIN
0471.585.690,6,2003,51160,MAIN
0471.637.952,1,2008,47716,MAIN
0471.637.952,1,2008,46160,SECO
0471.637.952,1,2008,46423,SECO
0471.637.952,1,2008,47715,SECO
0471.637.952,1,2003,52421,MAIN
0471.637.952,1,2003,51160,SECO
0471.637.952,1,2003,51421,SECO
0471.637.952,1,2003,52426,SECO
0471.668.933,1,2008,70210,MAIN
0472.091.377,1,2008,46412,MAIN
0472.091.377,1,2008,46494,SECO
0472.091.377,1,2008,47512,SECO
0472.091.377,1,2008,47530,SECO
0472.091.377,1,2008,47820,SECO
0472.091.377,1,2008,68203,SECO
0472.091.377,1,2008,74300,SECO
0472.091.377,1,2008,78100,SECO
0472.091.377,1,2008,95290,SECO
0472.091.377,1,2003,51410,MAIN
0472.091.377,1,2003,51471,SECO
0472.091.377,1,2003,52410,SECO
0472.091.377,1,2003,52486,SECO
0472.091.377,1,2003,52622,SECO
0472.108.601,1,2008,47620,MAIN
0472.108.601,1,2003,52470,MAIN
0472.403.658,1,2008,47112,MAIN
0472.403.658,1,2003,52112,MAIN
0472.675.951,1,2008,90011,MAIN
0472.675.951,1,2003,91330,MAIN
0472.676.941,1,2008,70220,MAIN
0472.676.941,1,2003,74142,MAIN
0472.712.078,1,2008,43994,MAIN
0472.712.078,1,2008,43999,SECO
0472.712.078,1,2008,47529,SECO
0472.712.078,1,2003,52210,MAIN
0472.712.078,1,2003,22250,SECO
0472.855.501,1,2008,50400,MAIN
0472.855.501,1,2003,61200,MAIN
0472.959.825,6,2008,73110,MAIN
0472.959.825,1,2008,70220,MAIN
0472.959.825,1,2008,73110,SECO
0472.959.825,1,2003,74142,MAIN
0472.959.825,1,2003,74401,SECO
0473.465.710,1,2008,43343,MAIN
0473.465.710,1,2008,43390,SECO
0473.465.710,1,2003,52220,MAIN
0473.466.403,1,2008,47530,MAIN
0473.466.403,1,2003,52486,MAIN
0473.605.369,1,2008,70220,MAIN
0473.798.280,6,2008,46423,MAIN
0473.798.280,1,2008,14130,MAIN
0473.798.280,1,2008,46423,SECO
0473.798.280,1,2008,46494,SECO
0473.798.280,1,2008,74101,SECO
0473.798.280,1,2003,18241,MAIN
0473.798.280,1,2003,51421,SECO
0473.798.280,1,2003,51471,SECO
0473.798.280,1,2003,74877,SECO
0473.798.280,6,2003,51421,MAIN
0474.003.762,6,2008,71111,MAIN
0474.003.762,1,2008,70220,MAIN
0474.003.762,1,2003,74142,MAIN
0474.003.762,6,2003,74201,MAIN
0474.005.346,1,2008,45112,SECO
0474.005.346,1,2008,45193,SECO
0474.005.346,1,2008,46160,SECO
0474.005.346,1,2008,46419,SECO
0474.005.346,1,2008,47519,SECO
0474.005.346,1,2008,47716,SECO
0474.005.346,1,2003,55301,MAIN
0474.005.346,1,2003,55522,SECO
0474.097.495,6,2008,56301,MAIN
0474.097.495,1,2008,56301,MAIN
0474.097.495,1,2003,60242,MAIN
0474.100.564,1,2008,71111,MAIN
0474.100.564,1,2003,74201,MAIN
0474.143.126,6,2008,81210,MAIN
0474.143.126,1,2008,78100,MAIN
0474.143.126,1,2008,82990,SECO
0474.143.126,1,2003,51460,MAIN
0474.203.603,1,2008,56301,MAIN
0474.203.603,1,2008,56101,SECO
0474.203.603,1,2008,56102,SECO
0474.203.603,1,2003,55401,MAIN
0474.346.133,6,2008,71111,MAIN
0474.346.133,1,2008,71111,MAIN
0474.346.133,1,2003,74201,MAIN
0474.357.912,1,2008,46431,MAIN
0474.357.912,1,2008,46520,SECO
0474.357.912,1,2008,47410,SECO
0474.357.912,1,2008,47540,SECO
0474.357.912,1,2003,51430,MAIN
0474.357.912,1,2003,51860,SECO
0474.357.912,1,2003,52450,SECO
0474.357.912,1,2003,52487,SECO
0474.515.189,6,2008,94910,MAIN
0474.560.721,1,2008,90011,MAIN
0474.560.721,1,2008,59112,SECO
0474.560.721,1,2003,92311,MAIN
0474.560.721,1,2003,92112,SECO
0474.639.212,6,2008,47716,MAIN
0474.639.212,1,2008,47512,MAIN
0474.639.212,1,2008,47716,SECO
0474.639.212,1,2003,52410,MAIN
0474.639.212,1,2003,52421,SECO
0474.671.280,6,2008,47716,MAIN
0474.671.280,1,2008,46423,MAIN
0474.671.280,1,2008,47716,SECO
0474.671.280,1,2008,47722,SECO
0474.671.280,1,2008,47792,SECO
0474.671.280,1,2003,51421,MAIN
0474.671.280,1,2003,52421,SECO
0474.671.280,1,2003,52432,SECO
0474.671.280,1,2003,52502,SECO
0474.671.280,6,2003,52421,MAIN
0474.764.025,1,2008,70220,MAIN
0474.764.025,1,2003,63122,MAIN
0474.771.151,1,2008,28990,MAIN
0474.771.151,1,2008,46480,SECO
0474.771.151,1,2003,29564,MAIN
0474.771.151,1,2003,51474,SECO
0474.869.735,1,2008,47112,MAIN
0474.869.735,1,2003,52112,MAIN
0474.891.610,6,2008,56101,MAIN
0474.891.610,1,2008,56301,MAIN
0474.891.610,1,2008,56101,SECO
0474.891.610,1,2003,55401,MAIN
0474.891.610,1,2003,55301,SECO
0474.891.610,6,2003,55401,MAIN
0474.973.564,6,2008,47591,MAIN
0474.973.564,1,2008,47591,MAIN
0474.973.564,1,2003,52442,MAIN
0475.051.758,6,2008,85599,MAIN
0475.051.758,1,2008,85599,MAIN
0475.051.758,1,2008,47990,SECO
0475.051.758,1,2008,82300,SECO
0475.061.557,1,2008,74201,MAIN
0475.061.557,1,2008,41101,SECO
0475.061.557,1,2008,41201,SECO
0475.061.557,1,2008,41203,SECO
0475.061.557,1,2008,43221,SECO
0475.061.557,1,2008,43310,SECO
0475.061.557,1,2008,59111,SECO
0475.061.557,1,2008,68100,SECO
0475.061.557,1,2008,68203,SECO
0475.061.557,1,2008,73110,SECO
0475.061.557,1,2008,90011,SECO
0475.061.557,1,2003,74811,MAIN
0475.061.557,1,2003,74401,SECO
0475.061.557,1,2003,92111,SECO
0475.061.557,1,2003,92311,SECO
0475.375.917,6,2008,47221,MAIN
0475.375.917,1,2008,56101,MAIN
0475.375.917,1,2008,47112,SECO
0475.375.917,1,2008,47221,SECO
0475.375.917,1,2008,47222,SECO
0475.375.917,1,2003,52112,MAIN
0475.375.917,1,2003,52450,SECO
0475.379.875,1,2008,90011,MAIN
0475.379.875,1,2003,92311,MAIN
0475.398.780,1,2008,82300,MAIN
0475.398.780,1,2008,70210,SECO
0475.398.780,1,2003,74872,MAIN
0475.398.780,1,2003,74141,SECO
0475.469.650,1,2008,46761,MAIN
0475.507.856,1,2008,43999,MAIN
0475.507.856,1,2003,51340,MAIN
0475.507.856,1,2003,52260,SECO
0475.680.278,6,2008,90021,MAIN
0475.680.278,1,2008,90032,MAIN
0475.680.278,6,2003,92313,MAIN
0475.700.767,6,2008,47112,MAIN
0475.700.767,1,2008,47112,MAIN
0475.700.767,1,2003,52116,MAIN
0475.700.767,6,2003,52112,MAIN
0475.975.634,1,2008,47112,MAIN
0475.975.634,1,2003,52112,MAIN
0476.117.471,6,2008,46423,MAIN
0476.117.471,1,2008,46423,MAIN
0476.117.471,1,2008,46424,SECO
0476.117.471,1,2003,51410,MAIN
0476.117.471,6,2003,51421,MAIN
0476.126.379,1,2008,68311,MAIN
0476.126.379,1,2008,81100,SECO
0476.126.379,1,2003,70311,MAIN
0476.126.379,1,2003,70321,SECO
0476.126.379,1,2003,70322,SECO
0476.306.523,1,2008,68100,MAIN
0476.306.523,1,2003,70120,MAIN
0476.381.450,6,2008,86230,MAIN
0476.381.450,1,2008,86230,MAIN
0476.384.915,6,2008,69201,MAIN
0476.384.915,1,2008,69201,MAIN
0476.384.915,1,2003,74122,MAIN
0476.384.915,6,2003,74122,MAIN
0476.485.576,6,2008,47221,MAIN
0476.485.576,1,2008,47221,MAIN
0476.485.576,1,2003,52220,MAIN
0476.485.576,6,2003,52220,MAIN
0476.568.720,1,2008,46160,MAIN
0476.568.720,1,2003,51160,MAIN
0476.646.617,1,2008,90023,MAIN
0476.646.617,1,2008,59120,SECO
0476.646.617,1,2003,92313,MAIN
0476.646.617,1,2003,92114,SECO
0476.751.436,6,2008,47722,MAIN
0476.751.436,1,2008,47512,MAIN
0476.751.436,1,2008,47592,SECO
0476.751.436,1,2008,47770,SECO
0476.751.436,1,2003,52410,MAIN
0476.751.436,1,2003,52442,SECO
0476.751.436,1,2003,52484,SECO
0476.762.522,1,2008,61200,MAIN
0476.762.522,1,2008,61900,SECO
0476.762.522,1,2003,55302,MAIN
0476.762.522,1,2003,55301,SECO
0477.034.221,1,2008,47750,MAIN
0477.034.221,1,2008,47112,SECO
0477.034.221,1,2003,52330,MAIN
0477.034.221,1,2003,52116,SECO
